Date,Time_Hour,Room,Room_Type,Voltage (V),Current (A),Energy (kWh)
02/06/2025,01:49:00,102,lab,219.65,0.03,0.00020000
02/06/2025,01:49:00,103,lab,219.65,0.03,0.00020000
02/06/2025,01:49:00,104,lab,219.65,0.03,0.00020000
02/06/2025,01:49:00,105,lab,219.65,0.03,0.00020000
02/06/2025,01:49:00,106,lab,219.65,0.03,0.00020000
02/06/2025,01:49:00,108,lab,219.65,0.03,0.00020000
02/06/2025,01:49:00,201,lab,219.65,0.03,0.00020000
02/06/2025,01:49:00,202,lab,219.65,0.03,0.00020000
02/06/2025,01:49:00,203,lab,219.65,0.03,0.00020000
02/06/2025,01:49:00,204,lab,219.65,0.03,0.00020000
02/06/2025,01:49:00,205,lab,219.65,0.03,0.00020000
02/06/2025,01:49:00,206,lab,219.65,0.03,0.00020000
02/06/2025,01:49:00,207,lab,219.65,0.03,0.00020000
02/06/2025,01:49:00,209,lab,219.65,0.03,0.00020000
02/06/2025,01:49:00,210,lab,219.65,0.03,0.00020000
02/06/2025,01:49:00,302,lab,219.65,0.03,0.00020000
02/06/2025,01:49:00,304,lab,219.65,0.03,0.00020000
02/06/2025,01:49:00,305,lab,219.65,0.03,0.00020000
02/06/2025,01:49:00,306,lab,219.65,0.03,0.00020000
02/06/2025,01:49:00,307,lab,219.65,0.03,0.00020000
02/06/2025,01:49:00,309,lab,219.65,0.03,0.00020000
02/06/2025,01:49:00,211,lecture,219.65,0.03,0.00020000
02/06/2025,01:49:00,213,lecture,219.65,0.03,0.00020000
02/06/2025,01:49:00,215,lecture,219.65,0.03,0.00020000
02/06/2025,01:49:00,222,lecture,219.65,0.03,0.00020000
02/06/2025,01:49:00,223,lecture,219.65,0.03,0.00020000
02/06/2025,01:49:00,225,lecture,219.65,0.03,0.00020000
02/06/2025,01:49:00,227,lecture,219.65,0.03,0.00020000
02/06/2025,01:49:00,228,lecture,219.65,0.03,0.00020000
02/06/2025,01:49:00,313,lecture,219.65,0.03,0.00020000
02/06/2025,01:49:00,314,lecture,219.65,0.03,0.00020000
02/06/2025,01:49:00,316,lecture,219.65,0.03,0.00020000
02/06/2025,01:49:00,318,lecture,219.65,0.03,0.00020000
02/06/2025,01:49:00,319,lecture,219.65,0.03,0.00020000
02/06/2025,01:49:00,320,lecture,219.65,0.03,0.00020000
02/06/2025,01:49:00,322,lecture,219.65,0.03,0.00020000
02/06/2025,01:49:00,324,lecture,219.65,0.03,0.00020000
02/06/2025,01:49:00,326,lecture,219.65,0.03,0.00020000
02/06/2025,01:49:00,401,lecture,219.65,0.03,0.00020000
02/06/2025,01:49:00,402,lecture,219.65,0.03,0.00020000
02/06/2025,01:49:00,403,lecture,219.65,0.03,0.00020000
02/06/2025,01:49:00,404,lecture,219.65,0.03,0.00020000
02/06/2025,01:49:00,406,lecture,219.65,0.03,0.00020000
02/06/2025,01:49:00,407,lecture,219.65,0.03,0.00020000
02/06/2025,01:49:00,408,lecture,219.65,0.03,0.00020000
02/06/2025,01:49:00,409,lecture,219.65,0.03,0.00020000
02/06/2025,01:49:00,410,lecture,219.65,0.03,0.00020000
02/06/2025,01:49:00,412,lecture,219.65,0.03,0.00020000
02/06/2025,01:49:00,413,lecture,219.65,0.03,0.00020000
02/06/2025,01:49:00,414,lecture,219.65,0.03,0.00020000
02/06/2025,01:49:00,415,lecture,219.65,0.03,0.00020000
02/06/2025,01:49:00,417,lecture,219.65,0.03,0.00020000
02/06/2025,01:49:00,418,lecture,219.65,0.03,0.00020000
02/06/2025,01:49:00,419,lecture,219.65,0.03,0.00020000
02/06/2025,01:49:00,702,lecture,219.65,0.03,0.00020000
02/06/2025,01:49:00,703,lecture,219.65,0.03,0.00020000
02/06/2025,01:49:00,704,lecture,219.65,0.03,0.00020000
02/06/2025,01:49:00,705,lecture,219.65,0.03,0.00020000
02/06/2025,01:50:00,101,lab,219.62,0.03,0.00520000
02/06/2025,01:50:00,102,lab,219.62,0.03,0.00520000
02/06/2025,01:50:00,103,lab,219.62,0.03,0.00520000
02/06/2025,01:50:00,104,lab,219.62,0.03,0.00520000
02/06/2025,01:50:00,105,lab,219.62,0.03,0.00520000
02/06/2025,01:50:00,106,lab,219.62,0.03,0.00520000
02/06/2025,01:50:00,108,lab,219.62,0.03,0.00520000
02/06/2025,01:50:00,201,lab,219.62,0.03,0.00520000
02/06/2025,01:50:00,202,lab,219.62,0.03,0.00520000
02/06/2025,01:50:00,203,lab,219.62,0.03,0.00520000
02/06/2025,01:50:00,204,lab,219.62,0.03,0.00520000
02/06/2025,01:50:00,205,lab,219.62,0.03,0.00520000
02/06/2025,01:50:00,206,lab,219.62,0.03,0.00520000
02/06/2025,01:50:00,207,lab,219.62,0.03,0.00520000
02/06/2025,01:50:00,209,lab,219.62,0.03,0.00520000
02/06/2025,01:50:00,210,lab,219.62,0.03,0.00520000
02/06/2025,01:50:00,302,lab,219.62,0.03,0.00520000
02/06/2025,01:50:00,304,lab,219.62,0.03,0.00520000
02/06/2025,01:50:00,305,lab,219.62,0.03,0.00520000
02/06/2025,01:50:00,306,lab,219.62,0.03,0.00520000
02/06/2025,01:50:00,307,lab,219.62,0.03,0.00520000
02/06/2025,01:50:00,309,lab,219.62,0.03,0.00520000
02/06/2025,01:50:00,211,lecture,219.62,0.03,0.00520000
02/06/2025,01:50:00,213,lecture,219.62,0.03,0.00520000
02/06/2025,01:50:00,215,lecture,219.62,0.03,0.00520000
02/06/2025,01:50:00,222,lecture,219.62,0.03,0.00520000
02/06/2025,01:50:00,223,lecture,219.62,0.03,0.00520000
02/06/2025,01:50:00,225,lecture,219.62,0.03,0.00520000
02/06/2025,01:50:00,227,lecture,219.62,0.03,0.00520000
02/06/2025,01:50:00,228,lecture,219.62,0.03,0.00520000
02/06/2025,01:50:00,313,lecture,219.62,0.03,0.00520000
02/06/2025,01:50:00,314,lecture,219.62,0.03,0.00520000
02/06/2025,01:50:00,316,lecture,219.62,0.03,0.00520000
02/06/2025,01:50:00,318,lecture,219.62,0.03,0.00520000
02/06/2025,01:50:00,319,lecture,219.62,0.03,0.00520000
02/06/2025,01:50:00,320,lecture,219.62,0.03,0.00520000
02/06/2025,01:50:00,322,lecture,219.62,0.03,0.00520000
02/06/2025,01:50:00,324,lecture,219.62,0.03,0.00520000
02/06/2025,01:50:00,326,lecture,219.62,0.03,0.00520000
02/06/2025,01:50:00,401,lecture,219.62,0.03,0.00520000
02/06/2025,01:50:00,402,lecture,219.62,0.03,0.00520000
02/06/2025,01:50:00,403,lecture,219.62,0.03,0.00520000
02/06/2025,01:50:00,404,lecture,219.62,0.03,0.00520000
02/06/2025,01:50:00,406,lecture,219.62,0.03,0.00520000
02/06/2025,01:50:00,407,lecture,219.62,0.03,0.00520000
02/06/2025,01:50:00,408,lecture,219.62,0.03,0.00520000
02/06/2025,01:50:00,409,lecture,219.62,0.03,0.00520000
02/06/2025,01:50:00,410,lecture,219.62,0.03,0.00520000
02/06/2025,01:50:00,412,lecture,219.62,0.03,0.00520000
02/06/2025,01:50:00,413,lecture,219.62,0.03,0.00520000
02/06/2025,01:50:00,414,lecture,219.62,0.03,0.00520000
02/06/2025,01:50:00,415,lecture,219.62,0.03,0.00520000
02/06/2025,01:50:00,417,lecture,219.62,0.03,0.00520000
02/06/2025,01:50:00,418,lecture,219.62,0.03,0.00520000
02/06/2025,01:50:00,419,lecture,219.62,0.03,0.00520000
02/06/2025,01:50:00,702,lecture,219.62,0.03,0.00520000
02/06/2025,01:50:00,703,lecture,219.62,0.03,0.00520000
02/06/2025,01:50:00,704,lecture,219.62,0.03,0.00520000
02/06/2025,01:50:00,705,lecture,219.62,0.03,0.00520000
02/06/2025,01:51:00,101,lab,219.56,0.03,0.01020000
02/06/2025,01:51:00,102,lab,219.56,0.03,0.01020000
02/06/2025,01:51:00,103,lab,219.56,0.03,0.01020000
02/06/2025,01:51:00,104,lab,219.56,0.03,0.01020000
02/06/2025,01:51:00,105,lab,219.56,0.03,0.01020000
02/06/2025,01:51:00,106,lab,219.56,0.03,0.01020000
02/06/2025,01:51:00,108,lab,219.56,0.03,0.01020000
02/06/2025,01:51:00,201,lab,219.56,0.03,0.01020000
02/06/2025,01:51:00,202,lab,219.56,0.03,0.01020000
02/06/2025,01:51:00,203,lab,219.56,0.03,0.01020000
02/06/2025,01:51:00,204,lab,219.56,0.03,0.01020000
02/06/2025,01:51:00,205,lab,219.56,0.03,0.01020000
02/06/2025,01:51:00,206,lab,219.56,0.03,0.01020000
02/06/2025,01:51:00,207,lab,219.56,0.03,0.01020000
02/06/2025,01:51:00,209,lab,219.56,0.03,0.01020000
02/06/2025,01:51:00,210,lab,219.56,0.03,0.01020000
02/06/2025,01:51:00,302,lab,219.56,0.03,0.01020000
02/06/2025,01:51:00,304,lab,219.56,0.03,0.01020000
02/06/2025,01:51:00,305,lab,219.56,0.03,0.01020000
02/06/2025,01:51:00,306,lab,219.56,0.03,0.01020000
02/06/2025,01:51:00,307,lab,219.56,0.03,0.01020000
02/06/2025,01:51:00,309,lab,219.56,0.03,0.01020000
02/06/2025,01:51:00,211,lecture,219.56,0.03,0.01020000
02/06/2025,01:51:00,213,lecture,219.56,0.03,0.01020000
02/06/2025,01:51:00,215,lecture,219.56,0.03,0.01020000
02/06/2025,01:51:00,222,lecture,219.56,0.03,0.01020000
02/06/2025,01:51:00,223,lecture,219.56,0.03,0.01020000
02/06/2025,01:51:00,225,lecture,219.56,0.03,0.01020000
02/06/2025,01:51:00,227,lecture,219.56,0.03,0.01020000
02/06/2025,01:51:00,228,lecture,219.56,0.03,0.01020000
02/06/2025,01:51:00,313,lecture,219.56,0.03,0.01020000
02/06/2025,01:51:00,314,lecture,219.56,0.03,0.01020000
02/06/2025,01:51:00,316,lecture,219.56,0.03,0.01020000
02/06/2025,01:51:00,318,lecture,219.56,0.03,0.01020000
02/06/2025,01:51:00,319,lecture,219.56,0.03,0.01020000
02/06/2025,01:51:00,320,lecture,219.56,0.03,0.01020000
02/06/2025,01:51:00,322,lecture,219.56,0.03,0.01020000
02/06/2025,01:51:00,324,lecture,219.56,0.03,0.01020000
02/06/2025,01:51:00,326,lecture,219.56,0.03,0.01020000
02/06/2025,01:51:00,401,lecture,219.56,0.03,0.01020000
02/06/2025,01:51:00,402,lecture,219.56,0.03,0.01020000
02/06/2025,01:51:00,403,lecture,219.56,0.03,0.01020000
02/06/2025,01:51:00,404,lecture,219.56,0.03,0.01020000
02/06/2025,01:51:00,406,lecture,219.56,0.03,0.01020000
02/06/2025,01:51:00,407,lecture,219.56,0.03,0.01020000
02/06/2025,01:51:00,408,lecture,219.56,0.03,0.01020000
02/06/2025,01:51:00,409,lecture,219.56,0.03,0.01020000
02/06/2025,01:51:00,410,lecture,219.56,0.03,0.01020000
02/06/2025,01:51:00,412,lecture,219.56,0.03,0.01020000
02/06/2025,01:51:00,413,lecture,219.56,0.03,0.01020000
02/06/2025,01:51:00,414,lecture,219.56,0.03,0.01020000
02/06/2025,01:51:00,415,lecture,219.56,0.03,0.01020000
02/06/2025,01:51:00,417,lecture,219.56,0.03,0.01020000
02/06/2025,01:51:00,418,lecture,219.56,0.03,0.01020000
02/06/2025,01:51:00,419,lecture,219.56,0.03,0.01020000
02/06/2025,01:51:00,702,lecture,219.56,0.03,0.01020000
02/06/2025,01:51:00,703,lecture,219.56,0.03,0.01020000
02/06/2025,01:51:00,704,lecture,219.56,0.03,0.01020000
02/06/2025,01:51:00,705,lecture,219.56,0.03,0.01020000
02/06/2025,01:53:00,101,lab,220.14,0.03,0.00160000
02/06/2025,01:53:00,102,lab,220.14,0.03,0.00160000
02/06/2025,01:53:00,103,lab,220.14,0.03,0.00160000
02/06/2025,01:53:00,104,lab,220.14,0.03,0.00160000
02/06/2025,01:53:00,105,lab,220.14,0.03,0.00160000
02/06/2025,01:53:00,106,lab,220.14,0.03,0.00160000
02/06/2025,01:53:00,108,lab,220.14,0.03,0.00160000
02/06/2025,01:53:00,201,lab,220.14,0.03,0.00160000
02/06/2025,01:53:00,202,lab,220.14,0.03,0.00160000
02/06/2025,01:53:00,203,lab,220.14,0.03,0.00160000
02/06/2025,01:53:00,204,lab,220.14,0.03,0.00160000
02/06/2025,01:53:00,205,lab,220.14,0.03,0.00160000
02/06/2025,01:53:00,206,lab,220.14,0.03,0.00160000
02/06/2025,01:53:00,207,lab,220.14,0.03,0.00160000
02/06/2025,01:53:00,209,lab,220.14,0.03,0.00160000
02/06/2025,01:53:00,210,lab,220.14,0.03,0.00160000
02/06/2025,01:53:00,302,lab,220.14,0.03,0.00160000
02/06/2025,01:53:00,304,lab,220.14,0.03,0.00160000
02/06/2025,01:53:00,305,lab,220.14,0.03,0.00160000
02/06/2025,01:53:00,306,lab,220.14,0.03,0.00160000
02/06/2025,01:53:00,307,lab,220.14,0.03,0.00160000
02/06/2025,01:53:00,309,lab,220.14,0.03,0.00160000
02/06/2025,01:53:00,211,lecture,220.14,0.03,0.00160000
02/06/2025,01:53:00,213,lecture,220.14,0.03,0.00160000
02/06/2025,01:53:00,215,lecture,220.14,0.03,0.00160000
02/06/2025,01:53:00,222,lecture,220.14,0.03,0.00160000
02/06/2025,01:53:00,223,lecture,220.14,0.03,0.00160000
02/06/2025,01:53:00,225,lecture,220.14,0.03,0.00160000
02/06/2025,01:53:00,227,lecture,220.14,0.03,0.00160000
02/06/2025,01:53:00,228,lecture,220.14,0.03,0.00160000
02/06/2025,01:53:00,313,lecture,220.14,0.03,0.00160000
02/06/2025,01:53:00,314,lecture,220.14,0.03,0.00160000
02/06/2025,01:53:00,316,lecture,220.14,0.03,0.00160000
02/06/2025,01:53:00,318,lecture,220.14,0.03,0.00160000
02/06/2025,01:53:00,319,lecture,220.14,0.03,0.00160000
02/06/2025,01:53:00,320,lecture,220.14,0.03,0.00160000
02/06/2025,01:53:00,322,lecture,220.14,0.03,0.00160000
02/06/2025,01:53:00,324,lecture,220.14,0.03,0.00160000
02/06/2025,01:53:00,326,lecture,220.14,0.03,0.00160000
02/06/2025,01:53:00,401,lecture,220.14,0.03,0.00160000
02/06/2025,01:53:00,402,lecture,220.14,0.03,0.00160000
02/06/2025,01:53:00,403,lecture,220.14,0.03,0.00160000
02/06/2025,01:53:00,404,lecture,220.14,0.03,0.00160000
02/06/2025,01:53:00,406,lecture,220.14,0.03,0.00160000
02/06/2025,01:53:00,407,lecture,220.14,0.03,0.00160000
02/06/2025,01:53:00,408,lecture,220.14,0.03,0.00160000
02/06/2025,01:53:00,409,lecture,220.14,0.03,0.00160000
02/06/2025,01:53:00,410,lecture,220.14,0.03,0.00160000
02/06/2025,01:53:00,412,lecture,220.14,0.03,0.00160000
02/06/2025,01:53:00,413,lecture,220.14,0.03,0.00160000
02/06/2025,01:53:00,414,lecture,220.14,0.03,0.00160000
02/06/2025,01:53:00,415,lecture,220.14,0.03,0.00160000
02/06/2025,01:53:00,417,lecture,220.14,0.03,0.00160000
02/06/2025,01:53:00,418,lecture,220.14,0.03,0.00160000
02/06/2025,01:53:00,419,lecture,220.14,0.03,0.00160000
02/06/2025,01:53:00,702,lecture,220.14,0.03,0.00160000
02/06/2025,01:53:00,703,lecture,220.14,0.03,0.00160000
02/06/2025,01:53:00,704,lecture,220.14,0.03,0.00160000
02/06/2025,01:53:00,705,lecture,220.14,0.03,0.00160000
02/06/2025,01:54:01,101,lab,219.91,0.04,0.00750000
02/06/2025,01:54:01,102,lab,219.91,0.04,0.00750000
02/06/2025,01:54:01,103,lab,219.91,0.04,0.00750000
02/06/2025,01:54:01,104,lab,219.91,0.04,0.00750000
02/06/2025,01:54:01,105,lab,219.91,0.04,0.00750000
02/06/2025,01:54:01,106,lab,219.91,0.04,0.00750000
02/06/2025,01:54:01,108,lab,219.91,0.04,0.00750000
02/06/2025,01:54:01,201,lab,219.91,0.04,0.00750000
02/06/2025,01:54:01,202,lab,219.91,0.04,0.00750000
02/06/2025,01:54:01,203,lab,219.91,0.04,0.00750000
02/06/2025,01:54:01,204,lab,219.91,0.04,0.00750000
02/06/2025,01:54:01,205,lab,219.91,0.04,0.00750000
02/06/2025,01:54:01,206,lab,219.91,0.04,0.00750000
02/06/2025,01:54:01,207,lab,219.91,0.04,0.00750000
02/06/2025,01:54:01,209,lab,219.91,0.04,0.00750000
02/06/2025,01:54:01,210,lab,219.91,0.04,0.00750000
02/06/2025,01:54:01,302,lab,219.91,0.04,0.00750000
02/06/2025,01:54:01,304,lab,219.91,0.04,0.00750000
02/06/2025,01:54:01,305,lab,219.91,0.04,0.00750000
02/06/2025,01:54:01,306,lab,219.91,0.04,0.00750000
02/06/2025,01:54:01,307,lab,219.91,0.04,0.00750000
02/06/2025,01:54:01,309,lab,219.91,0.04,0.00750000
02/06/2025,01:54:01,211,lecture,219.91,0.04,0.00750000
02/06/2025,01:54:01,213,lecture,219.91,0.04,0.00750000
02/06/2025,01:54:01,215,lecture,219.91,0.04,0.00750000
02/06/2025,01:54:01,222,lecture,219.91,0.04,0.00750000
02/06/2025,01:54:01,223,lecture,219.91,0.04,0.00750000
02/06/2025,01:54:01,225,lecture,219.91,0.04,0.00750000
02/06/2025,01:54:01,227,lecture,219.91,0.04,0.00750000
02/06/2025,01:54:01,228,lecture,219.91,0.04,0.00750000
02/06/2025,01:54:01,313,lecture,219.91,0.04,0.00750000
02/06/2025,01:54:01,314,lecture,219.91,0.04,0.00750000
02/06/2025,01:54:01,316,lecture,219.91,0.04,0.00750000
02/06/2025,01:54:01,318,lecture,219.91,0.04,0.00750000
02/06/2025,01:54:01,319,lecture,219.91,0.04,0.00750000
02/06/2025,01:54:01,320,lecture,219.91,0.04,0.00750000
02/06/2025,01:54:01,322,lecture,219.91,0.04,0.00750000
02/06/2025,01:54:01,324,lecture,219.91,0.04,0.00750000
02/06/2025,01:54:01,326,lecture,219.91,0.04,0.00750000
02/06/2025,01:54:01,401,lecture,219.91,0.04,0.00750000
02/06/2025,01:54:01,402,lecture,219.91,0.04,0.00750000
02/06/2025,01:54:01,403,lecture,219.91,0.04,0.00750000
02/06/2025,01:54:01,404,lecture,219.91,0.04,0.00750000
02/06/2025,01:54:01,406,lecture,219.91,0.04,0.00750000
02/06/2025,01:54:01,407,lecture,219.91,0.04,0.00750000
02/06/2025,01:54:01,408,lecture,219.91,0.04,0.00750000
02/06/2025,01:54:01,409,lecture,219.91,0.04,0.00750000
02/06/2025,01:54:01,410,lecture,219.91,0.04,0.00750000
02/06/2025,01:54:01,412,lecture,219.91,0.04,0.00750000
02/06/2025,01:54:01,413,lecture,219.91,0.04,0.00750000
02/06/2025,01:54:01,414,lecture,219.91,0.04,0.00750000
02/06/2025,01:54:01,415,lecture,219.91,0.04,0.00750000
02/06/2025,01:54:01,417,lecture,219.91,0.04,0.00750000
02/06/2025,01:54:01,418,lecture,219.91,0.04,0.00750000
02/06/2025,01:54:01,419,lecture,219.91,0.04,0.00750000
02/06/2025,01:54:01,702,lecture,219.91,0.04,0.00750000
02/06/2025,01:54:01,703,lecture,219.91,0.04,0.00750000
02/06/2025,01:54:01,704,lecture,219.91,0.04,0.00750000
02/06/2025,01:54:01,705,lecture,219.91,0.04,0.00750000
02/06/2025,01:55:01,101,lab,220.08,0.02,0.01360000
02/06/2025,01:55:01,102,lab,220.08,0.02,0.01360000
02/06/2025,01:55:01,103,lab,220.08,0.02,0.01360000
02/06/2025,01:55:01,104,lab,220.08,0.02,0.01360000
02/06/2025,01:55:01,105,lab,220.08,0.02,0.01360000
02/06/2025,01:55:01,106,lab,220.08,0.02,0.01360000
02/06/2025,01:55:01,108,lab,220.08,0.02,0.01360000
02/06/2025,01:55:01,201,lab,220.08,0.02,0.01360000
02/06/2025,01:55:01,202,lab,220.08,0.02,0.01360000
02/06/2025,01:55:01,203,lab,220.08,0.02,0.01360000
02/06/2025,01:55:01,204,lab,220.08,0.02,0.01360000
02/06/2025,01:55:01,205,lab,220.08,0.02,0.01360000
02/06/2025,01:55:01,206,lab,220.08,0.02,0.01360000
02/06/2025,01:55:01,207,lab,220.08,0.02,0.01360000
02/06/2025,01:55:01,209,lab,220.08,0.02,0.01360000
02/06/2025,01:55:01,210,lab,220.08,0.02,0.01360000
02/06/2025,01:55:01,302,lab,220.08,0.02,0.01360000
02/06/2025,01:55:01,304,lab,220.08,0.02,0.01360000
02/06/2025,01:55:01,305,lab,220.08,0.02,0.01360000
02/06/2025,01:55:01,306,lab,220.08,0.02,0.01360000
02/06/2025,01:55:01,307,lab,220.08,0.02,0.01360000
02/06/2025,01:55:01,309,lab,220.08,0.02,0.01360000
02/06/2025,01:55:01,211,lecture,220.08,0.02,0.01360000
02/06/2025,01:55:01,213,lecture,220.08,0.02,0.01360000
02/06/2025,01:55:01,215,lecture,220.08,0.02,0.01360000
02/06/2025,01:55:01,222,lecture,220.08,0.02,0.01360000
02/06/2025,01:55:01,223,lecture,220.08,0.02,0.01360000
02/06/2025,01:55:01,225,lecture,220.08,0.02,0.01360000
02/06/2025,01:55:01,227,lecture,220.08,0.02,0.01360000
02/06/2025,01:55:01,228,lecture,220.08,0.02,0.01360000
02/06/2025,01:55:01,313,lecture,220.08,0.02,0.01360000
02/06/2025,01:55:01,314,lecture,220.08,0.02,0.01360000
02/06/2025,01:55:01,316,lecture,220.08,0.02,0.01360000
02/06/2025,01:55:01,318,lecture,220.08,0.02,0.01360000
02/06/2025,01:55:01,319,lecture,220.08,0.02,0.01360000
02/06/2025,01:55:01,320,lecture,220.08,0.02,0.01360000
02/06/2025,01:55:01,322,lecture,220.08,0.02,0.01360000
02/06/2025,01:55:01,324,lecture,220.08,0.02,0.01360000
02/06/2025,01:55:01,326,lecture,220.08,0.02,0.01360000
02/06/2025,01:55:01,401,lecture,220.08,0.02,0.01360000
02/06/2025,01:55:01,402,lecture,220.08,0.02,0.01360000
02/06/2025,01:55:01,403,lecture,220.08,0.02,0.01360000
02/06/2025,01:55:01,404,lecture,220.08,0.02,0.01360000
02/06/2025,01:55:01,406,lecture,220.08,0.02,0.01360000
02/06/2025,01:55:01,407,lecture,220.08,0.02,0.01360000
02/06/2025,01:55:01,408,lecture,220.08,0.02,0.01360000
02/06/2025,01:55:01,409,lecture,220.08,0.02,0.01360000
02/06/2025,01:55:01,410,lecture,220.08,0.02,0.01360000
02/06/2025,01:55:01,412,lecture,220.08,0.02,0.01360000
02/06/2025,01:55:01,413,lecture,220.08,0.02,0.01360000
02/06/2025,01:55:01,414,lecture,220.08,0.02,0.01360000
02/06/2025,01:55:01,415,lecture,220.08,0.02,0.01360000
02/06/2025,01:55:01,417,lecture,220.08,0.02,0.01360000
02/06/2025,01:55:01,418,lecture,220.08,0.02,0.01360000
02/06/2025,01:55:01,419,lecture,220.08,0.02,0.01360000
02/06/2025,01:55:01,702,lecture,220.08,0.02,0.01360000
02/06/2025,01:55:01,703,lecture,220.08,0.02,0.01360000
02/06/2025,01:55:01,704,lecture,220.08,0.02,0.01360000
02/06/2025,01:55:01,705,lecture,220.08,0.02,0.01360000
02/06/2025,01:56:01,101,lab,220.18,0.03,0.01850000
02/06/2025,01:56:01,102,lab,220.18,0.03,0.01850000
02/06/2025,01:56:01,103,lab,220.18,0.03,0.01850000
02/06/2025,01:56:01,104,lab,220.18,0.03,0.01850000
02/06/2025,01:56:01,105,lab,220.18,0.03,0.01850000
02/06/2025,01:56:01,106,lab,220.18,0.03,0.01850000
02/06/2025,01:56:01,108,lab,220.18,0.03,0.01850000
02/06/2025,01:56:01,201,lab,220.18,0.03,0.01850000
02/06/2025,01:56:01,202,lab,220.18,0.03,0.01850000
02/06/2025,01:56:01,203,lab,220.18,0.03,0.01850000
02/06/2025,01:56:01,204,lab,220.18,0.03,0.01850000
02/06/2025,01:56:01,205,lab,220.18,0.03,0.01850000
02/06/2025,01:56:01,206,lab,220.18,0.03,0.01850000
02/06/2025,01:56:01,207,lab,220.18,0.03,0.01850000
02/06/2025,01:56:01,209,lab,220.18,0.03,0.01850000
02/06/2025,01:56:01,210,lab,220.18,0.03,0.01850000
02/06/2025,01:56:01,302,lab,220.18,0.03,0.01850000
02/06/2025,01:56:01,304,lab,220.18,0.03,0.01850000
02/06/2025,01:56:01,305,lab,220.18,0.03,0.01850000
02/06/2025,01:56:01,306,lab,220.18,0.03,0.01850000
02/06/2025,01:56:01,307,lab,220.18,0.03,0.01850000
02/06/2025,01:56:01,309,lab,220.18,0.03,0.01850000
02/06/2025,01:56:01,211,lecture,220.18,0.03,0.01850000
02/06/2025,01:56:01,213,lecture,220.18,0.03,0.01850000
02/06/2025,01:56:01,215,lecture,220.18,0.03,0.01850000
02/06/2025,01:56:01,222,lecture,220.18,0.03,0.01850000
02/06/2025,01:56:01,223,lecture,220.18,0.03,0.01850000
02/06/2025,01:56:01,225,lecture,220.18,0.03,0.01850000
02/06/2025,01:56:01,227,lecture,220.18,0.03,0.01850000
02/06/2025,01:56:01,228,lecture,220.18,0.03,0.01850000
02/06/2025,01:56:01,313,lecture,220.18,0.03,0.01850000
02/06/2025,01:56:01,314,lecture,220.18,0.03,0.01850000
02/06/2025,01:56:01,316,lecture,220.18,0.03,0.01850000
02/06/2025,01:56:01,318,lecture,220.18,0.03,0.01850000
02/06/2025,01:56:01,319,lecture,220.18,0.03,0.01850000
02/06/2025,01:56:01,320,lecture,220.18,0.03,0.01850000
02/06/2025,01:56:01,322,lecture,220.18,0.03,0.01850000
02/06/2025,01:56:01,324,lecture,220.18,0.03,0.01850000
02/06/2025,01:56:01,326,lecture,220.18,0.03,0.01850000
02/06/2025,01:56:01,401,lecture,220.18,0.03,0.01850000
02/06/2025,01:56:01,402,lecture,220.18,0.03,0.01850000
02/06/2025,01:56:01,403,lecture,220.18,0.03,0.01850000
02/06/2025,01:56:01,404,lecture,220.18,0.03,0.01850000
02/06/2025,01:56:01,406,lecture,220.18,0.03,0.01850000
02/06/2025,01:56:01,407,lecture,220.18,0.03,0.01850000
02/06/2025,01:56:01,408,lecture,220.18,0.03,0.01850000
02/06/2025,01:56:01,409,lecture,220.18,0.03,0.01850000
02/06/2025,01:56:01,410,lecture,220.18,0.03,0.01850000
02/06/2025,01:56:01,412,lecture,220.18,0.03,0.01850000
02/06/2025,01:56:01,413,lecture,220.18,0.03,0.01850000
02/06/2025,01:56:01,414,lecture,220.18,0.03,0.01850000
02/06/2025,01:56:01,415,lecture,220.18,0.03,0.01850000
02/06/2025,01:56:01,417,lecture,220.18,0.03,0.01850000
02/06/2025,01:56:01,418,lecture,220.18,0.03,0.01850000
02/06/2025,01:56:01,419,lecture,220.18,0.03,0.01850000
02/06/2025,01:56:01,702,lecture,220.18,0.03,0.01850000
02/06/2025,01:56:01,703,lecture,220.18,0.03,0.01850000
02/06/2025,01:56:01,704,lecture,220.18,0.03,0.01850000
02/06/2025,01:56:01,705,lecture,220.18,0.03,0.01850000
02/06/2025,01:57:01,101,lab,220.17,0.03,0.02400000
02/06/2025,01:57:01,102,lab,220.17,0.03,0.02400000
02/06/2025,01:57:01,103,lab,220.17,0.03,0.02400000
02/06/2025,01:57:01,104,lab,220.17,0.03,0.02400000
02/06/2025,01:57:01,105,lab,220.17,0.03,0.02400000
02/06/2025,01:57:01,106,lab,220.17,0.03,0.02400000
02/06/2025,01:57:01,108,lab,220.17,0.03,0.02400000
02/06/2025,01:57:01,201,lab,220.17,0.03,0.02400000
02/06/2025,01:57:01,202,lab,220.17,0.03,0.02400000
02/06/2025,01:57:01,203,lab,220.17,0.03,0.02400000
02/06/2025,01:57:01,204,lab,220.17,0.03,0.02400000
02/06/2025,01:57:01,205,lab,220.17,0.03,0.02400000
02/06/2025,01:57:01,206,lab,220.17,0.03,0.02400000
02/06/2025,01:57:01,207,lab,220.17,0.03,0.02400000
02/06/2025,01:57:01,209,lab,220.17,0.03,0.02400000
02/06/2025,01:57:01,210,lab,220.17,0.03,0.02400000
